kindName;otherKindName;count;count_unique;min_time;max_time;avg_time
taskNew;taskNew;;141;1556969798000;1556969798000;1556969798000.0
taskNew;taskDelivered;;142;1556969814000;1556969814000;1556969814000.0
taskDelivered;taskDelivered;;142;1556969814000;1556969814000;1556969814000.0
taskDelivered;taskComplete;;141;1556969798000;1556969798000;1556969798000.0
taskComplete;taskComplete;;132;1556969764000;1556969764000;1556969764000.0
taskComplete;taskOperation;;131;1556969783000;1556969783000;1556969783000.0
taskOperation;taskCostSpent;;141;1556969798000;1556969798000;1556969798000.0
taskCostSpent;taskAssigned;;141;1556970462000;1556970462000;1556970462000.0
taskAssigned;taskCostSpent;;141;1556969798000;1556969798000;1556969798000.0
taskCostSpent;taskOperation;;141;1556970462000;1556970462000;1556970462000.0
taskOperation;taskCostSpent;;142;1556969814000;1556969814000;1556969814000.0
taskCostSpent;taskAssigned;;142;1556970519000;1556970519000;1556970519000.0
taskAssigned;taskCostSpent;;142;1556969814000;1556969814000;1556969814000.0
taskCostSpent;taskComplete;;142;1556970519000;1556970519000;1556970519000.0
taskComplete;taskDelivered;;124;1556969819000;1556969819000;1556969819000.0
taskDelivered;taskOperation;;120;1556969781000;1556969781000;1556969781000.0
taskOperation;taskSupported;;120;1556969781000;1556969781000;1556969781000.0
taskSupported;taskCostSpent;;120;1556969841000;1556969841000;1556969841000.0
taskCostSpent;taskDelivered;;120;1556969841000;1556969841000;1556969841000.0
taskDelivered;taskOperation;;114;1556969773000;1556969773000;1556969773000.0
taskOperation;taskCostSpent;;114;1556969773000;1556969773000;1556969773000.0
taskCostSpent;taskAssigned;;114;1556970298000;1556970298000;1556970298000.0
taskAssigned;taskCostSpent;;114;1556969773000;1556969773000;1556969773000.0
taskCostSpent;taskDelivered;;114;1556970298000;1556970298000;1556970298000.0
taskDelivered;taskDelivered;;131;1556969843000;1556969843000;1556969843000.0
taskDelivered;taskComplete;;132;1556969824000;1556969824000;1556969824000.0
taskComplete;taskOperation;;125;1556969832000;1556969832000;1556969832000.0
taskOperation;taskSupported;;132;1556969824000;1556969824000;1556969824000.0
taskSupported;taskSupported;;132;1556970424000;1556970424000;1556970424000.0
taskSupported;taskCostSpent;;132;1556970424000;1556970424000;1556970424000.0
taskCostSpent;taskOperation;;132;1556970424000;1556970424000;1556970424000.0
taskOperation;taskSupported;;131;1556969843000;1556969843000;1556969843000.0
taskSupported;taskSupported;;131;1556970443000;1556970443000;1556970443000.0
taskSupported;taskCostSpent;;131;1556970443000;1556970443000;1556970443000.0
taskCostSpent;taskComplete;;131;1556970443000;1556970443000;1556970443000.0
taskComplete;taskDelivered;;122;1556969874000;1556969874000;1556969874000.0
taskDelivered;taskComplete;;124;1556969879000;1556969879000;1556969879000.0
taskComplete;taskOperation;;120;1556969841000;1556969841000;1556969841000.0
taskOperation;taskSupported;;124;1556969879000;1556969879000;1556969879000.0
taskSupported;taskCostSpent;;124;1556969939000;1556969939000;1556969939000.0
taskCostSpent;taskFinished;;124;1556969939000;1556969939000;1556969939000.0
taskFinished;taskComplete;;120;1556969841000;1556969841000;1556969841000.0
taskComplete;taskDelivered;;110;1556969829000;1556969829000;1556969829000.0
taskDelivered;taskOperation;;110;1556969829000;1556969829000;1556969829000.0
taskOperation;taskCostSpent;;110;1556969829000;1556969829000;1556969829000.0
taskCostSpent;taskAssigned;;110;1556969889000;1556969889000;1556969889000.0
taskAssigned;taskSupported;;110;1556969829000;1556969829000;1556969829000.0
taskSupported;taskCostSpent;;110;1556969889000;1556969889000;1556969889000.0
taskCostSpent;taskNew;;110;1556969889000;1556969889000;1556969889000.0
taskNew;taskDelivered;;143;1556969906000;1556969906000;1556969906000.0
taskDelivered;taskOperation;;143;1556969906000;1556969906000;1556969906000.0
taskOperation;taskCostSpent;;143;1556969906000;1556969906000;1556969906000.0
taskCostSpent;taskAssigned;;143;1556970758000;1556970758000;1556970758000.0
taskAssigned;taskCostSpent;;143;1556969906000;1556969906000;1556969906000.0
taskCostSpent;taskDelivered;;143;1556970758000;1556970758000;1556970758000.0
taskDelivered;taskOperation;;125;1556969892000;1556969892000;1556969892000.0
taskOperation;taskCostSpent;;125;1556969892000;1556969892000;1556969892000.0
taskCostSpent;taskAssigned;;125;1556970627000;1556970627000;1556970627000.0
taskAssigned;taskCostSpent;;125;1556969892000;1556969892000;1556969892000.0
taskCostSpent;taskComplete;;125;1556970627000;1556970627000;1556970627000.0
taskComplete;taskFinished;;124;1556969939000;1556969939000;1556969939000.0
taskFinished;taskComplete;;124;1556969939000;1556969939000;1556969939000.0
taskComplete;taskFinished;;110;1556969889000;1556969889000;1556969889000.0
taskFinished;taskComplete;;110;1556969889000;1556969889000;1556969889000.0
taskComplete;taskComplete;;134;1556969993000;1556969993000;1556969993000.0
taskComplete;taskComplete;;126;1556969995000;1556969995000;1556969995000.0
taskComplete;taskNew;;127;1556969951000;1556969951000;1556969951000.0
taskNew;taskDelivered;;144;1556970030000;1556970030000;1556970030000.0
taskDelivered;taskComplete;;144;1556970030000;1556970030000;1556970030000.0
taskComplete;taskOperation;;137;1556970002000;1556970002000;1556970002000.0
taskOperation;taskCostSpent;;144;1556970030000;1556970030000;1556970030000.0
taskCostSpent;taskAssigned;;144;1556970645000;1556970645000;1556970645000.0
taskAssigned;taskCostSpent;;144;1556970030000;1556970030000;1556970030000.0
taskCostSpent;taskDelivered;;144;1556970645000;1556970645000;1556970645000.0
taskDelivered;taskOperation;;134;1556970053000;1556970053000;1556970053000.0
taskOperation;taskSupported;;134;1556970053000;1556970053000;1556970053000.0
taskSupported;taskSupported;;134;1556970653000;1556970653000;1556970653000.0
taskSupported;taskCostSpent;;134;1556970653000;1556970653000;1556970653000.0
taskCostSpent;taskDelivered;;134;1556970653000;1556970653000;1556970653000.0
taskDelivered;taskDelivered;;127;1556970011000;1556970011000;1556970011000.0
taskDelivered;taskComplete;;126;1556970055000;1556970055000;1556970055000.0
taskComplete;taskOperation;;121;1556970021000;1556970021000;1556970021000.0
taskOperation;taskCostSpent;;127;1556970011000;1556970011000;1556970011000.0
taskCostSpent;taskAssigned;;127;1556970663000;1556970663000;1556970663000.0
taskAssigned;taskCostSpent;;127;1556970011000;1556970011000;1556970011000.0
taskCostSpent;taskOperation;;127;1556970663000;1556970663000;1556970663000.0
taskOperation;taskCostSpent;;126;1556970055000;1556970055000;1556970055000.0
taskCostSpent;taskAssigned;;126;1556970768000;1556970768000;1556970768000.0
taskAssigned;taskCostSpent;;126;1556970055000;1556970055000;1556970055000.0
taskCostSpent;taskComplete;;126;1556970768000;1556970768000;1556970768000.0
taskComplete;taskDelivered;;109;1556970045000;1556970045000;1556970045000.0
taskDelivered;taskOperation;;109;1556970045000;1556970045000;1556970045000.0
taskOperation;taskCostSpent;;109;1556970045000;1556970045000;1556970045000.0
taskCostSpent;taskAssigned;;109;1556970105000;1556970105000;1556970105000.0
taskAssigned;taskSupported;;109;1556970045000;1556970045000;1556970045000.0
taskSupported;taskCostSpent;;109;1556970105000;1556970105000;1556970105000.0
taskCostSpent;taskNew;;109;1556970105000;1556970105000;1556970105000.0
taskNew;taskDelivered;;145;1556970082000;1556970082000;1556970082000.0
taskDelivered;taskOperation;;145;1556970082000;1556970082000;1556970082000.0
taskOperation;taskCostSpent;;145;1556970082000;1556970082000;1556970082000.0
taskCostSpent;taskAssigned;;145;1556970778000;1556970778000;1556970778000.0
taskAssigned;taskCostSpent;;145;1556970082000;1556970082000;1556970082000.0
taskCostSpent;taskDelivered;;145;1556970778000;1556970778000;1556970778000.0
taskDelivered;taskOperation;;137;1556970062000;1556970062000;1556970062000.0
taskOperation;taskSupported;;137;1556970062000;1556970062000;1556970062000.0
taskSupported;taskSupported;;137;1556970662000;1556970662000;1556970662000.0
taskSupported;taskCostSpent;;137;1556970662000;1556970662000;1556970662000.0
taskCostSpent;taskComplete;;137;1556970662000;1556970662000;1556970662000.0
taskComplete;taskFinished;;109;1556970105000;1556970105000;1556970105000.0
taskFinished;taskNew;;109;1556970105000;1556970105000;1556970105000.0
taskNew;taskDelivered;;146;1556970123000;1556970123000;1556970123000.0
taskDelivered;taskComplete;;146;1556970123000;1556970123000;1556970123000.0
taskComplete;taskOperation;;135;1556970156000;1556970156000;1556970156000.0
taskOperation;taskCostSpent;;146;1556970123000;1556970123000;1556970123000.0
taskCostSpent;taskAssigned;;146;1556970997000;1556970997000;1556970997000.0
taskAssigned;taskCostSpent;;146;1556970123000;1556970123000;1556970123000.0
taskCostSpent;taskDelivered;;146;1556970997000;1556970997000;1556970997000.0
taskDelivered;taskDelivered;;118;1556970137000;1556970137000;1556970137000.0
taskDelivered;taskComplete;;112;1556970160000;1556970160000;1556970160000.0
taskComplete;taskOperation;;107;1556970177000;1556970177000;1556970177000.0
taskOperation;taskCostSpent;;118;1556970137000;1556970137000;1556970137000.0
taskCostSpent;taskAssigned;;118;1556970609000;1556970609000;1556970609000.0
taskAssigned;taskCostSpent;;118;1556970137000;1556970137000;1556970137000.0
taskCostSpent;taskOperation;;118;1556970609000;1556970609000;1556970609000.0
taskOperation;taskCostSpent;;112;1556970160000;1556970160000;1556970160000.0
taskCostSpent;taskAssigned;;112;1556970609000;1556970609000;1556970609000.0
taskAssigned;taskCostSpent;;112;1556970160000;1556970160000;1556970160000.0
taskCostSpent;taskDelivered;;112;1556970609000;1556970609000;1556970609000.0
taskDelivered;taskOperation;;107;1556970177000;1556970177000;1556970177000.0
taskOperation;taskCostSpent;;107;1556970177000;1556970177000;1556970177000.0
taskCostSpent;taskAssigned;;107;1556970237000;1556970237000;1556970237000.0
taskAssigned;taskSupported;;107;1556970177000;1556970177000;1556970177000.0
taskSupported;taskCostSpent;;107;1556970237000;1556970237000;1556970237000.0
taskCostSpent;taskComplete;;107;1556970237000;1556970237000;1556970237000.0
taskComplete;taskDelivered;;138;1556970209000;1556970209000;1556970209000.0
taskDelivered;taskComplete;;135;1556970216000;1556970216000;1556970216000.0
taskComplete;taskOperation;;133;1556970225000;1556970225000;1556970225000.0
taskOperation;taskSupported;;135;1556970216000;1556970216000;1556970216000.0
taskSupported;taskSupported;;135;1556970816000;1556970816000;1556970816000.0
taskSupported;taskCostSpent;;135;1556970816000;1556970816000;1556970816000.0
taskCostSpent;taskComplete;;135;1556970816000;1556970816000;1556970816000.0
taskComplete;taskFinished;;107;1556970237000;1556970237000;1556970237000.0
taskFinished;taskNew;;107;1556970237000;1556970237000;1556970237000.0
taskNew;taskDelivered;;147;1556970269000;1556970269000;1556970269000.0
taskDelivered;taskComplete;;147;1556970269000;1556970269000;1556970269000.0
taskComplete;taskOperation;;136;1556970259000;1556970259000;1556970259000.0
taskOperation;taskCostSpent;;147;1556970269000;1556970269000;1556970269000.0
taskCostSpent;taskAssigned;;147;1556971008000;1556971008000;1556971008000.0
taskAssigned;taskCostSpent;;147;1556970269000;1556970269000;1556970269000.0
taskCostSpent;taskDelivered;;147;1556971008000;1556971008000;1556971008000.0
taskDelivered;taskComplete;;138;1556970269000;1556970269000;1556970269000.0
taskComplete;taskComplete;;128;1556970281000;1556970281000;1556970281000.0
taskComplete;taskOperation;;129;1556970242000;1556970242000;1556970242000.0
taskOperation;taskSupported;;138;1556970269000;1556970269000;1556970269000.0
taskSupported;taskSupported;;138;1556970869000;1556970869000;1556970869000.0
taskSupported;taskCostSpent;;138;1556970869000;1556970869000;1556970869000.0
taskCostSpent;taskDelivered;;138;1556970869000;1556970869000;1556970869000.0
taskDelivered;taskOperation;;133;1556970285000;1556970285000;1556970285000.0
taskOperation;taskCostSpent;;133;1556970285000;1556970285000;1556970285000.0
taskCostSpent;taskAssigned;;133;1556971171000;1556971171000;1556971171000.0
taskAssigned;taskCostSpent;;133;1556970285000;1556970285000;1556970285000.0
taskCostSpent;taskComplete;;133;1556971171000;1556971171000;1556971171000.0
taskComplete;taskDelivered;;114;1556970298000;1556970298000;1556970298000.0
taskDelivered;taskOperation;;114;1556970298000;1556970298000;1556970298000.0
taskOperation;taskCostSpent;;114;1556970298000;1556970298000;1556970298000.0
taskCostSpent;taskAssigned;;114;1556970358000;1556970358000;1556970358000.0
taskAssigned;taskSupported;;114;1556970298000;1556970298000;1556970298000.0
taskSupported;taskCostSpent;;114;1556970358000;1556970358000;1556970358000.0
taskCostSpent;taskComplete;;114;1556970358000;1556970358000;1556970358000.0
taskComplete;taskDelivered;;139;1556970302000;1556970302000;1556970302000.0
taskDelivered;taskComplete;;136;1556970319000;1556970319000;1556970319000.0
taskComplete;taskOperation;;130;1556970317000;1556970317000;1556970317000.0
taskOperation;taskSupported;;136;1556970319000;1556970319000;1556970319000.0
taskSupported;taskSupported;;136;1556970919000;1556970919000;1556970919000.0
taskSupported;taskCostSpent;;136;1556970919000;1556970919000;1556970919000.0
taskCostSpent;taskDelivered;;136;1556970919000;1556970919000;1556970919000.0
taskDelivered;taskDelivered;;129;1556970302000;1556970302000;1556970302000.0
taskDelivered;taskOperation;;128;1556970341000;1556970341000;1556970341000.0
taskOperation;taskCostSpent;;129;1556970302000;1556970302000;1556970302000.0
taskCostSpent;taskAssigned;;129;1556971166000;1556971166000;1556971166000.0
taskAssigned;taskCostSpent;;129;1556970302000;1556970302000;1556970302000.0
taskCostSpent;taskOperation;;129;1556971166000;1556971166000;1556971166000.0
taskOperation;taskCostSpent;;128;1556970341000;1556970341000;1556970341000.0
taskCostSpent;taskAssigned;;128;1556970951000;1556970951000;1556970951000.0
taskAssigned;taskCostSpent;;128;1556970341000;1556970341000;1556970341000.0
taskCostSpent;taskComplete;;128;1556970951000;1556970951000;1556970951000.0
taskComplete;taskFinished;;114;1556970358000;1556970358000;1556970358000.0
taskFinished;taskNew;;114;1556970358000;1556970358000;1556970358000.0
taskNew;taskDelivered;;148;1556970394000;1556970394000;1556970394000.0
taskDelivered;taskComplete;;148;1556970394000;1556970394000;1556970394000.0
taskComplete;taskOperation;;140;1556970391000;1556970391000;1556970391000.0
taskOperation;taskCostSpent;;148;1556970394000;1556970394000;1556970394000.0
taskCostSpent;taskAssigned;;148;1556971125000;1556971125000;1556971125000.0
taskAssigned;taskCostSpent;;148;1556970394000;1556970394000;1556970394000.0
taskCostSpent;taskDelivered;;148;1556971125000;1556971125000;1556971125000.0
taskDelivered;taskOperation;;139;1556970362000;1556970362000;1556970362000.0
taskOperation;taskSupported;;139;1556970362000;1556970362000;1556970362000.0
taskSupported;taskSupported;;139;1556970962000;1556970962000;1556970962000.0
taskSupported;taskCostSpent;;139;1556970962000;1556970962000;1556970962000.0
taskCostSpent;taskDelivered;;139;1556970962000;1556970962000;1556970962000.0
taskDelivered;taskComplete;;130;1556970377000;1556970377000;1556970377000.0
taskComplete;taskOperation;;123;1556970396000;1556970396000;1556970396000.0
taskOperation;taskCostSpent;;130;1556970377000;1556970377000;1556970377000.0
taskCostSpent;taskAssigned;;130;1556971133000;1556971133000;1556971133000.0
taskAssigned;taskCostSpent;;130;1556970377000;1556970377000;1556970377000.0
taskCostSpent;taskComplete;;130;1556971133000;1556971133000;1556971133000.0
taskComplete;taskDelivered;;141;1556970462000;1556970462000;1556970462000.0
taskDelivered;taskComplete;;140;1556970451000;1556970451000;1556970451000.0
taskComplete;taskComplete;;131;1556970443000;1556970443000;1556970443000.0
taskComplete;taskOperation;;132;1556970424000;1556970424000;1556970424000.0
taskOperation;taskSupported;;140;1556970451000;1556970451000;1556970451000.0
taskSupported;taskSupported;;140;1556971051000;1556971051000;1556971051000.0
taskSupported;taskCostSpent;;140;1556971051000;1556971051000;1556971051000.0
taskCostSpent;taskDelivered;;140;1556971051000;1556971051000;1556971051000.0
taskDelivered;taskOperation;;115;1556970439000;1556970439000;1556970439000.0
taskOperation;taskCostSpent;;115;1556970439000;1556970439000;1556970439000.0
taskCostSpent;taskAssigned;;115;1556970840000;1556970840000;1556970840000.0
taskAssigned;taskCostSpent;;115;1556970439000;1556970439000;1556970439000.0
taskCostSpent;taskComplete;;115;1556970840000;1556970840000;1556970840000.0
taskComplete;taskDelivered;;142;1556970519000;1556970519000;1556970519000.0
taskDelivered;taskOperation;;141;1556970522000;1556970522000;1556970522000.0
taskOperation;taskSupported;;141;1556970522000;1556970522000;1556970522000.0
taskSupported;taskSupported;;141;1556971122000;1556971122000;1556971122000.0
taskSupported;taskCostSpent;;141;1556971122000;1556971122000;1556971122000.0
taskCostSpent;taskDelivered;;141;1556971122000;1556971122000;1556971122000.0
taskDelivered;taskDelivered;;132;1556970484000;1556970484000;1556970484000.0
taskDelivered;taskOperation;;131;1556970503000;1556970503000;1556970503000.0
taskOperation;taskCostSpent;;132;1556970484000;1556970484000;1556970484000.0
taskCostSpent;taskAssigned;;132;1556971144000;1556971144000;1556971144000.0
taskAssigned;taskCostSpent;;132;1556970484000;1556970484000;1556970484000.0
taskCostSpent;taskOperation;;132;1556971144000;1556971144000;1556971144000.0
taskOperation;taskCostSpent;;131;1556970503000;1556970503000;1556970503000.0
taskCostSpent;taskAssigned;;131;1556971313000;1556971313000;1556971313000.0
taskAssigned;taskCostSpent;;131;1556970503000;1556970503000;1556970503000.0
taskCostSpent;taskDelivered;;131;1556971313000;1556971313000;1556971313000.0
taskDelivered;taskOperation;;142;1556970579000;1556970579000;1556970579000.0
taskOperation;taskSupported;;142;1556970579000;1556970579000;1556970579000.0
taskSupported;taskSupported;;142;1556971179000;1556971179000;1556971179000.0
taskSupported;taskCostSpent;;142;1556971179000;1556971179000;1556971179000.0
taskCostSpent;taskComplete;;142;1556971179000;1556971179000;1556971179000.0
taskComplete;taskComplete;;144;1556970645000;1556970645000;1556970645000.0
taskComplete;taskComplete;;134;1556970653000;1556970653000;1556970653000.0
taskComplete;taskDelivered;;125;1556970627000;1556970627000;1556970627000.0
taskDelivered;taskDelivered;;117;1556970611000;1556970611000;1556970611000.0
taskDelivered;taskComplete;;116;1556970655000;1556970655000;1556970655000.0
taskComplete;taskComplete;;112;1556970609000;1556970609000;1556970609000.0
taskComplete;taskOperation;;118;1556970609000;1556970609000;1556970609000.0
taskOperation;taskCostSpent;;117;1556970611000;1556970611000;1556970611000.0
taskCostSpent;taskAssigned;;117;1556970965000;1556970965000;1556970965000.0
taskAssigned;taskCostSpent;;117;1556970611000;1556970611000;1556970611000.0
taskCostSpent;taskOperation;;117;1556970965000;1556970965000;1556970965000.0
taskOperation;taskCostSpent;;116;1556970655000;1556970655000;1556970655000.0
taskCostSpent;taskAssigned;;116;1556971203000;1556971203000;1556971203000.0
taskAssigned;taskCostSpent;;116;1556970655000;1556970655000;1556970655000.0
taskCostSpent;taskDelivered;;116;1556971203000;1556971203000;1556971203000.0
taskDelivered;taskDelivered;;118;1556970609000;1556970609000;1556970609000.0
taskDelivered;taskOperation;;112;1556970609000;1556970609000;1556970609000.0
taskOperation;taskCostSpent;;118;1556970609000;1556970609000;1556970609000.0
taskCostSpent;taskAssigned;;118;1556970669000;1556970669000;1556970669000.0
taskAssigned;taskSupported;;118;1556970609000;1556970609000;1556970609000.0
taskSupported;taskCostSpent;;118;1556970669000;1556970669000;1556970669000.0
taskCostSpent;taskOperation;;118;1556970669000;1556970669000;1556970669000.0
taskOperation;taskCostSpent;;112;1556970609000;1556970609000;1556970609000.0
taskCostSpent;taskAssigned;;112;1556970669000;1556970669000;1556970669000.0
taskAssigned;taskSupported;;112;1556970609000;1556970609000;1556970609000.0
taskSupported;taskCostSpent;;112;1556970669000;1556970669000;1556970669000.0
taskCostSpent;taskNew;;112;1556970669000;1556970669000;1556970669000.0
taskNew;taskDelivered;;149;1556970660000;1556970660000;1556970660000.0
taskDelivered;taskOperation;;149;1556970660000;1556970660000;1556970660000.0
taskOperation;taskCostSpent;;149;1556970660000;1556970660000;1556970660000.0
taskCostSpent;taskAssigned;;149;1556971386000;1556971386000;1556971386000.0
taskAssigned;taskCostSpent;;149;1556970660000;1556970660000;1556970660000.0
taskCostSpent;taskDelivered;;149;1556971386000;1556971386000;1556971386000.0
taskDelivered;taskComplete;;144;1556970705000;1556970705000;1556970705000.0
taskComplete;taskOperation;;137;1556970662000;1556970662000;1556970662000.0
taskOperation;taskSupported;;144;1556970705000;1556970705000;1556970705000.0
taskSupported;taskSupported;;144;1556971305000;1556971305000;1556971305000.0
taskSupported;taskCostSpent;;144;1556971305000;1556971305000;1556971305000.0
taskCostSpent;taskDelivered;;144;1556971305000;1556971305000;1556971305000.0
taskDelivered;taskComplete;;134;1556970713000;1556970713000;1556970713000.0
taskComplete;taskOperation;;127;1556970663000;1556970663000;1556970663000.0
taskOperation;taskCostSpent;;134;1556970713000;1556970713000;1556970713000.0
taskCostSpent;taskAssigned;;134;1556971579000;1556971579000;1556971579000.0
taskAssigned;taskCostSpent;;134;1556970713000;1556970713000;1556970713000.0
taskCostSpent;taskDelivered;;134;1556971579000;1556971579000;1556971579000.0
taskDelivered;taskOperation;;119;1556970669000;1556970669000;1556970669000.0
taskOperation;taskCostSpent;;119;1556970669000;1556970669000;1556970669000.0
taskCostSpent;taskAssigned;;119;1556971244000;1556971244000;1556971244000.0
taskAssigned;taskCostSpent;;119;1556970669000;1556970669000;1556970669000.0
taskCostSpent;taskComplete;;119;1556971244000;1556971244000;1556971244000.0
taskComplete;taskComplete;;112;1556970669000;1556970669000;1556970669000.0
taskComplete;taskFinished;;118;1556970669000;1556970669000;1556970669000.0
taskFinished;taskFinished;;118;1556970669000;1556970669000;1556970669000.0
taskFinished;taskComplete;;112;1556970669000;1556970669000;1556970669000.0
taskComplete;taskComplete;;145;1556970778000;1556970778000;1556970778000.0
taskComplete;taskComplete;;143;1556970758000;1556970758000;1556970758000.0
taskComplete;taskDelivered;;126;1556970768000;1556970768000;1556970768000.0
taskDelivered;taskOperation;;137;1556970722000;1556970722000;1556970722000.0
taskOperation;taskSupported;;137;1556970722000;1556970722000;1556970722000.0
taskSupported;taskCostSpent;;137;1556970782000;1556970782000;1556970782000.0
taskCostSpent;taskDelivered;;137;1556970782000;1556970782000;1556970782000.0
taskDelivered;taskDelivered;;143;1556970818000;1556970818000;1556970818000.0
taskDelivered;taskComplete;;145;1556970838000;1556970838000;1556970838000.0
taskComplete;taskOperation;;135;1556970816000;1556970816000;1556970816000.0
taskOperation;taskSupported;;143;1556970818000;1556970818000;1556970818000.0
taskSupported;taskSupported;;143;1556971418000;1556971418000;1556971418000.0
taskSupported;taskCostSpent;;143;1556971418000;1556971418000;1556971418000.0
taskCostSpent;taskOperation;;143;1556971418000;1556971418000;1556971418000.0
taskOperation;taskSupported;;145;1556970838000;1556970838000;1556970838000.0
taskSupported;taskSupported;;145;1556971438000;1556971438000;1556971438000.0
taskSupported;taskCostSpent;;145;1556971438000;1556971438000;1556971438000.0
taskCostSpent;taskComplete;;145;1556971438000;1556971438000;1556971438000.0
taskComplete;taskFinished;;137;1556970782000;1556970782000;1556970782000.0
taskFinished;taskComplete;;137;1556970782000;1556970782000;1556970782000.0
taskComplete;taskDelivered;;115;1556970840000;1556970840000;1556970840000.0
taskDelivered;taskOperation;;115;1556970840000;1556970840000;1556970840000.0
taskOperation;taskCostSpent;;115;1556970840000;1556970840000;1556970840000.0
taskCostSpent;taskAssigned;;115;1556970900000;1556970900000;1556970900000.0
taskAssigned;taskSupported;;115;1556970840000;1556970840000;1556970840000.0
taskSupported;taskCostSpent;;115;1556970900000;1556970900000;1556970900000.0
taskCostSpent;taskComplete;;115;1556970900000;1556970900000;1556970900000.0
taskComplete;taskDelivered;;138;1556970869000;1556970869000;1556970869000.0
taskDelivered;taskOperation;;135;1556970876000;1556970876000;1556970876000.0
taskOperation;taskCostSpent;;135;1556970876000;1556970876000;1556970876000.0
taskCostSpent;taskAssigned;;135;1556971497000;1556971497000;1556971497000.0
taskAssigned;taskCostSpent;;135;1556970876000;1556970876000;1556970876000.0
taskCostSpent;taskComplete;;135;1556971497000;1556971497000;1556971497000.0
taskComplete;taskFinished;;115;1556970900000;1556970900000;1556970900000.0
taskFinished;taskNew;;115;1556970900000;1556970900000;1556970900000.0
taskNew;taskDelivered;;150;1556970950000;1556970950000;1556970950000.0
taskDelivered;taskOperation;;150;1556970950000;1556970950000;1556970950000.0
taskOperation;taskCostSpent;;150;1556970950000;1556970950000;1556970950000.0
taskCostSpent;taskAssigned;;150;1556971685000;1556971685000;1556971685000.0
taskAssigned;taskCostSpent;;150;1556970950000;1556970950000;1556970950000.0
taskCostSpent;taskComplete;;150;1556971685000;1556971685000;1556971685000.0
taskComplete;taskDelivered;;136;1556970919000;1556970919000;1556970919000.0
taskDelivered;taskComplete;;138;1556970929000;1556970929000;1556970929000.0
taskComplete;taskOperation;;128;1556970951000;1556970951000;1556970951000.0
taskOperation;taskCostSpent;;138;1556970929000;1556970929000;1556970929000.0
taskCostSpent;taskAssigned;;138;1556971726000;1556971726000;1556971726000.0
taskAssigned;taskCostSpent;;138;1556970929000;1556970929000;1556970929000.0
taskCostSpent;taskNew;;138;1556971726000;1556971726000;1556971726000.0
taskNew;taskDelivered;;151;1556970996000;1556970996000;1556970996000.0
taskDelivered;taskComplete;;151;1556970996000;1556970996000;1556970996000.0
taskComplete;taskComplete;;147;1556971008000;1556971008000;1556971008000.0
taskComplete;taskOperation;;146;1556970997000;1556970997000;1556970997000.0
taskOperation;taskCostSpent;;151;1556970996000;1556970996000;1556970996000.0
taskCostSpent;taskAssigned;;151;1556971716000;1556971716000;1556971716000.0
taskAssigned;taskCostSpent;;151;1556970996000;1556970996000;1556970996000.0
taskCostSpent;taskComplete;;151;1556971716000;1556971716000;1556971716000.0
taskComplete;taskDelivered;;139;1556970962000;1556970962000;1556970962000.0
taskDelivered;taskOperation;;136;1556970979000;1556970979000;1556970979000.0
taskOperation;taskCostSpent;;136;1556970979000;1556970979000;1556970979000.0
taskCostSpent;taskAssigned;;136;1556971651000;1556971651000;1556971651000.0
taskAssigned;taskCostSpent;;136;1556970979000;1556970979000;1556970979000.0
taskCostSpent;taskComplete;;136;1556971651000;1556971651000;1556971651000.0
taskComplete;taskDelivered;;117;1556970965000;1556970965000;1556970965000.0
taskDelivered;taskOperation;;117;1556970965000;1556970965000;1556970965000.0
taskOperation;taskCostSpent;;117;1556970965000;1556970965000;1556970965000.0
taskCostSpent;taskAssigned;;117;1556971025000;1556971025000;1556971025000.0
taskAssigned;taskSupported;;117;1556970965000;1556970965000;1556970965000.0
taskSupported;taskCostSpent;;117;1556971025000;1556971025000;1556971025000.0
taskCostSpent;taskDelivered;;117;1556971025000;1556971025000;1556971025000.0
taskDelivered;taskDelivered;;146;1556971057000;1556971057000;1556971057000.0
taskDelivered;taskComplete;;147;1556971068000;1556971068000;1556971068000.0
taskComplete;taskOperation;;140;1556971051000;1556971051000;1556971051000.0
taskOperation;taskSupported;;146;1556971057000;1556971057000;1556971057000.0
taskSupported;taskSupported;;146;1556971657000;1556971657000;1556971657000.0
taskSupported;taskCostSpent;;146;1556971657000;1556971657000;1556971657000.0
taskCostSpent;taskOperation;;146;1556971657000;1556971657000;1556971657000.0
taskOperation;taskSupported;;147;1556971068000;1556971068000;1556971068000.0
taskSupported;taskSupported;;147;1556971668000;1556971668000;1556971668000.0
taskSupported;taskCostSpent;;147;1556971668000;1556971668000;1556971668000.0
taskCostSpent;taskDelivered;;147;1556971668000;1556971668000;1556971668000.0
taskDelivered;taskOperation;;139;1556971022000;1556971022000;1556971022000.0
taskOperation;taskCostSpent;;139;1556971022000;1556971022000;1556971022000.0
taskCostSpent;taskAssigned;;139;1556971639000;1556971639000;1556971639000.0
taskAssigned;taskCostSpent;;139;1556971022000;1556971022000;1556971022000.0
taskCostSpent;taskComplete;;139;1556971639000;1556971639000;1556971639000.0
taskComplete;taskFinished;;117;1556971025000;1556971025000;1556971025000.0
taskFinished;taskComplete;;117;1556971025000;1556971025000;1556971025000.0
taskComplete;taskComplete;;148;1556971125000;1556971125000;1556971125000.0
